Pixel 1,Pixel 1,Pixel 2,Pixel 2,Pixel 3,Pixel 3,Pixel 4,Pixel 4,Pixel 5,Pixel 5,Pixel 6,Pixel 6,Pixel 7,Pixel 7,Pixel 8,Pixel 8
0.17881,-0.7079482071713148,0.17879,-0.7064541832669322,0.17875,-0.7078286852589641,0.17878,-0.7061752988047809,0.17878,-0.7077091633466136,0.17878,-0.7082868525896415,0.17881,-0.7077290836653387,0.17877,-0.7068924302788844
0.19888,-0.7086852589641434,0.19886,-0.7065737051792828,0.19886,-0.7063147410358566,0.19886,-0.708207171314741,0.19889,-0.7076693227091634,0.19888,-0.708386454183267,0.19889,-0.7099601593625497,0.19888,-0.7072509960159362
0.2186,-0.7066733067729083,0.21857,-0.7081872509960159,0.21856,-0.7071513944223108,0.21856,-0.7073107569721114,0.21857,-0.7079282868525896,0.21858,-0.7070717131474104,0.2186,-0.709223107569721,0.21853,-0.7078486055776892
0.23866,-0.7075498007968127,0.23867,-0.7074701195219123,0.23862,-0.7089641434262949,0.23864,-0.7082270916334661,0.23867,-0.7037051792828686,0.23862,-0.7060159362549799,0.23865,-0.7065737051792828,0.23866,-0.7085657370517927
0.25862,-0.706812749003984,0.25866,-0.7055179282868527,0.25863,-0.7072908366533864,0.25863,-0.7082669322709164,0.25866,-0.7055378486055777,0.25865,-0.7107171314741035,0.25862,-0.7072908366533864,0.25863,-0.7069123505976095
0.27878,-0.7069322709163347,0.2788,-0.7061752988047809,0.27875,-0.7087250996015936,0.27878,-0.7057768924302787,0.27877,-0.7079083665338645,0.27879,-0.7079282868525896,0.27879,-0.7075298804780876,0.27875,-0.7070318725099602
0.29876,-0.7060956175298804,0.29878,-0.7048605577689243,0.29875,-0.7062948207171315,0.29877,-0.7055776892430279,0.29878,-0.7031673306772909,0.29879,-0.707808764940239,0.29878,-0.7062948207171315,0.29877,-0.7064541832669322
0.31893,-0.7070717131474104,0.31891,-0.7042430278884461,0.31891,-0.7040438247011952,0.31896,-0.7052390438247012,0.31892,-0.7043824701195219,0.31891,-0.7053585657370517,0.31894,-0.7068725099601594,0.31895,-0.705597609561753
0.3389,-0.7014741035856572,0.33891,-0.702589641434263,0.33891,-0.7016932270916334,0.33889,-0.7035458167330677,0.33891,-0.7026892430278883,0.33886,-0.7034860557768925,0.3389,-0.7050996015936254,0.33888,-0.7047011952191236
0.359,-0.6981474103585658,0.35903,-0.6995219123505976,0.35899,-0.6993625498007968,0.35903,-0.6990637450199203,0.35893,-0.6966932270916334,0.359,-0.6991633466135458,0.359,-0.6984661354581673,0.359,-0.698386454183267
0.379,-0.692011952191235,0.37901,-0.687788844621514,0.37899,-0.6907171314741036,0.37901,-0.6919920318725099,0.379,-0.6904382470119521,0.37902,-0.6910557768924303,0.37897,-0.6909163346613546,0.379,-0.6897011952191233
0.39868,-0.6766135458167332,0.39871,-0.6747609561752987,0.39867,-0.6757968127490039,0.39869,-0.6743625498007968,0.39867,-0.6753187250996016,0.39869,-0.6766932270916335,0.39869,-0.6775298804780876,0.39871,-0.6777490039840638
0.4187,-0.6432071713147411,0.41874,-0.6445219123505975,0.41868,-0.645816733067729,0.41873,-0.6431872509960158,0.41872,-0.6429083665338646,0.41868,-0.6426693227091633,0.41871,-0.6447609561752988,0.41868,-0.6462151394422311
0.43877,-0.5818924302788844,0.43882,-0.5783466135458167,0.43875,-0.5823904382470119,0.43883,-0.583804780876494,0.43877,-0.5799402390438246,0.43881,-0.5810557768924303,0.43874,-0.5822709163346613,0.43877,-0.581812749003984
0.45877,-0.4559163346613546,0.4588,-0.45633466135458167,0.45877,-0.45778884462151387,0.45878,-0.4581673306772908,0.45882,-0.45980079681274905,0.45883,-0.4579282868525897,0.45877,-0.45814741035856577,0.45878,-0.4583067729083665
0.47883,-0.21733067729083666,0.47885,-0.2173505976095617,0.47885,-0.22029880478087652,0.47882,-0.21984063745019922,0.47882,-0.2186454183266932,0.47885,-0.2198605577689243,0.47884,-0.22195219123505974,0.47883,-0.22217131474103585
0.49889,0.21083665338645421,0.49894,0.21121513944223105,0.49889,0.20659362549800797,0.49891,0.20960159362549802,0.49892,0.20737051792828687,0.49892,0.20394422310756968,0.49888,0.207808764940239,0.49891,0.20870517928286852
0.51887,0.9091832669322709,0.51889,0.9114940239043826,0.51883,0.9071912350597611,0.51883,0.9050597609561754,0.51884,0.9056573705179282,0.51888,0.905019920318725,0.51886,0.9058764940239044,0.51889,0.9079681274900399
0.53887,1.9599203187250993,0.53891,1.9551195219123505,0.53887,1.950199203187251,0.53888,1.9513545816733069,0.5389,1.9499402390438247,0.5389,1.9501394422310756,0.53888,1.9490836653386454,0.53889,1.9507171314741034
0.55877,3.384860557768924,0.55879,3.3802788844621516,0.55876,3.3788844621513943,0.55879,3.375099601593625,0.55881,3.373306772908366,0.5588,3.3754980079681274,0.55878,3.3749003984063743,0.5588,3.3772908366533865
0.57842,5.203187250996016,0.57843,5.20019920318725,0.57844,5.196613545816732,0.57846,5.1932270916334655,0.57844,5.195418326693226,0.57846,5.196015936254979,0.57845,5.192231075697211,0.57847,5.1990039840637445
0.59832,7.515139442231075,0.59831,7.508565737051792,0.59831,7.5065737051792825,0.59832,7.503187250996016,0.59834,7.497211155378486,0.59831,7.502191235059761,0.5983,7.5019920318725095,0.59831,7.499601593625497
,,,,,,,,,,,,,,,
Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s)
1.259873628616333,0.5556112804494375,1.2598721981048584,0.5556119113136739,1.2698729038238525,0.5512362677336872,1.2698719501495361,0.5512366817123334,1.2598743438720703,0.5556109650178567,1.2598745822906494,0.5556108598740759,1.2698733806610107,0.5512360607445972,1.259873628616333,0.5556112804494375
