Pixel 1,Pixel 1,Pixel 2,Pixel 2,Pixel 3,Pixel 3,Pixel 4,Pixel 4,Pixel 5,Pixel 5,Pixel 6,Pixel 6,Pixel 7,Pixel 7,Pixel 8,Pixel 8
0.17881,-0.7081075697211154,0.17879,-0.7066932270916333,0.1788,-0.705,0.17878,-0.7081673306772908,0.17879,-0.7077290836653387,0.17878,-0.7057370517928286,0.1788,-0.7031872509960159,0.17876,-0.7062948207171315
0.19889,-0.7036852589641434,0.19887,-0.7063346613545816,0.19888,-0.7063147410358566,0.19888,-0.706215139442231,0.19891,-0.7059362549800797,0.19889,-0.7069322709163347,0.19887,-0.706215139442231,0.19884,-0.7048207171314742
0.21859,-0.7056374501992032,0.21861,-0.7082470119521911,0.21855,-0.7081673306772908,0.21857,-0.7053187250996016,0.21857,-0.7060557768924304,0.21857,-0.7035856573705178,0.21856,-0.7061752988047809,0.21856,-0.7071314741035856
0.23867,-0.7079482071713148,0.2387,-0.7054382470119521,0.23867,-0.7086653386454183,0.2386,-0.7076494023904383,0.23869,-0.7064940239043825,0.23865,-0.7051593625498008,0.23865,-0.7044621513944223,0.23864,-0.7047609561752988
0.25865,-0.7057370517928286,0.25867,-0.7078884462151394,0.25866,-0.7073107569721114,0.25865,-0.7064940239043825,0.25866,-0.7065139442231075,0.25859,-0.7068525896414343,0.25863,-0.7050199203187251,0.25862,-0.7069123505976095
0.27878,-0.7032669322709163,0.27881,-0.7054980079681276,0.27882,-0.7080478087649402,0.27877,-0.7044422310756971,0.27876,-0.7066932270916333,0.27876,-0.7045219123505977,0.27878,-0.706593625498008,0.27877,-0.7063147410358566
0.2988,-0.7055179282868527,0.29878,-0.7045617529880477,0.29878,-0.7055577689243028,0.29878,-0.7058565737051793,0.2988,-0.7017729083665337,0.29877,-0.7056175298804781,0.29878,-0.7030876494023904,0.29872,-0.7037649402390438
0.31893,-0.7013944223107569,0.31897,-0.7026494023904382,0.31895,-0.7034661354581673,0.31892,-0.706593625498008,0.31895,-0.7032669322709163,0.31895,-0.7039442231075698,0.31893,-0.7027689243027888,0.31888,-0.7020517928286854
0.33889,-0.7005577689243028,0.33893,-0.702808764940239,0.33889,-0.7039243027888447,0.3389,-0.7010956175298804,0.33892,-0.7036055776892431,0.33886,-0.7023306772908365,0.33889,-0.7021513944223108,0.33885,-0.7017529880478088
0.359,-0.6981075697211155,0.35903,-0.6986852589641435,0.35898,-0.6999601593625498,0.35902,-0.6956573705179283,0.35902,-0.696414342629482,0.35902,-0.6977290836653387,0.35903,-0.6957171314741036,0.35899,-0.6972509960159362
0.37899,-0.6909362549800797,0.37907,-0.6890438247011951,0.37899,-0.6905577689243028,0.37897,-0.689980079681275,0.37899,-0.6905179282868525,0.37896,-0.6913745019920318,0.37902,-0.6908565737051793,0.37897,-0.6889442231075698
0.39872,-0.6723107569721116,0.39868,-0.6741235059760955,0.39869,-0.675199203187251,0.3987,-0.6726294820717132,0.3987,-0.6744422310756971,0.39865,-0.6764541832669323,0.3987,-0.6761553784860557,0.39869,-0.6725697211155378
0.4187,-0.6423904382470119,0.41872,-0.6452788844621513,0.41871,-0.6452589641434262,0.41872,-0.6415338645418326,0.41871,-0.6423505976095618,0.41866,-0.6399003984063745,0.41874,-0.642589641434263,0.41868,-0.6426294820717131
0.43877,-0.5802788844621514,0.43877,-0.5824103585657371,0.43876,-0.5818924302788844,0.43877,-0.5800199203187251,0.43875,-0.576215139442231,0.43874,-0.5781673306772908,0.43877,-0.5782868525896414,0.43877,-0.5781075697211154
0.45882,-0.45705179282868524,0.45882,-0.45715139442231073,0.45877,-0.4591633466135458,0.45881,-0.4549003984063745,0.45878,-0.4546613545816733,0.45876,-0.45438247011952193,0.45881,-0.45380478087649406,0.45879,-0.453585657370518
0.47884,-0.21750996015936255,0.47888,-0.21964143426294822,0.47884,-0.22207171314741034,0.47884,-0.21681274900398406,0.47882,-0.21621513944223106,0.4788,-0.21697211155378487,0.47884,-0.21326693227091634,0.47885,-0.21693227091633466
0.49891,0.20713147410358565,0.49893,0.2090438247011952,0.4989,0.20641434262948205,0.49891,0.2097808764940239,0.49886,0.21250996015936255,0.49886,0.2147011952191235,0.49889,0.21406374501992032,0.49889,0.21565737051792824
0.51891,0.9087051792828684,0.51891,0.9068326693227091,0.51891,0.9061553784860557,0.51884,0.9106573705179283,0.51884,0.9097808764940238,0.51883,0.9125298804780877,0.51886,0.9152390438247011,0.51884,0.9166334661354582
0.53888,1.9523904382470119,0.53892,1.9522908366533862,0.53889,1.9499402390438247,0.53888,1.9542828685258964,0.53886,1.9579482071713143,0.53884,1.959442231075697,0.53886,1.9626693227091634,0.53886,1.9643027888446214
0.5588,3.3786852589641434,0.55879,3.3762948207171313,0.55879,3.3747011952191235,0.55878,3.3808764940239038,0.55879,3.3866533864541832,0.55879,3.3898406374501993,0.55878,3.392430278884462,0.55875,3.3930278884462153
0.57848,5.1950199203187255,0.57847,5.196215139442232,0.57846,5.192430278884462,0.57844,5.198804780876493,0.57844,5.205179282868526,0.57844,5.208964143426295,0.57846,5.21613545816733,0.57843,5.212948207171316
0.59833,7.505776892430279,0.59834,7.502788844621515,0.5983,7.499402390438247,0.59829,7.508565737051792,0.59829,7.513944223107569,0.59826,7.517529880478088,0.5983,7.522908366533864,0.59832,7.527091633466135
,,,,,,,,,,,,,,,
Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s)
1.259875774383545,0.5556103341557692,1.2598721981048584,0.5556119113136739,1.2598590850830078,0.5556176943025968,1.2598586082458496,0.5556179045953715,1.2598741054534912,0.5556110701616772,1.2598721981048584,0.5556119113136739,1.2698602676391602,0.5512417530012128,1.2598741054534912,0.5556110701616772
