Pixel 1,Pixel 1,Pixel 2,Pixel 2,Pixel 3,Pixel 3,Pixel 4,Pixel 4,Pixel 5,Pixel 5,Pixel 6,Pixel 6,Pixel 7,Pixel 7,Pixel 8,Pixel 8
Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density
V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2
0.038273,-0.29407500000000003,0.038277,-0.30495,0.038306,-0.30394999999999994,0.038294,-0.29095,0.038301,-0.294525,0.03833,-0.276975,0.038327,-0.29855,0.03832,-0.280875
0.058407,-0.32365,0.058405,-0.293425,0.058412,-0.29269999999999996,0.058411,-0.278375,0.058443,-0.28285000000000005,0.058475,-0.285275,0.058448,-0.26234999999999997,0.058463,-0.30295
0.078374,-0.31172500000000003,0.078337,-0.29152500000000003,0.078355,-0.2798,0.078402,-0.30219999999999997,0.078388,-0.3043,0.078412,-0.2918,0.07844,-0.25187499999999996,0.078412,-0.251575
0.09844,-0.31055,0.098446,-0.280725,0.098465,-0.282375,0.098506,-0.2502,0.098488,-0.29735,0.098511,-0.279625,0.098515,-0.262775,0.098494,-0.26925
0.11847,-0.29512499999999997,0.11846,-0.306075,0.11849,-0.31120000000000003,0.11851,-0.2433775,0.11847,-0.3067,0.11851,-0.24493999999999996,0.1185,-0.293875,0.11853,-0.254025
0.13851,-0.29045,0.13851,-0.317625,0.13853,-0.256575,0.13855,-0.254725,0.13853,-0.252025,0.13854,-0.31255,0.13858,-0.261825,0.13853,-0.27595
0.15856,-0.288325,0.15857,-0.305925,0.15858,-0.27899999999999997,0.15862,-0.26515,0.15861,-0.26627500000000004,0.15863,-0.24269,0.1586,-0.24698749999999997,0.15861,-0.252975
0.17861,-0.28465,0.17859,-0.325025,0.1786,-0.226275,0.17864,-0.281675,0.17865,-0.25675,0.17868,-0.292325,0.17866,-0.24959749999999997,0.17865,-0.273925
0.1987,-0.31477499999999997,0.19868,-0.30075,0.19868,-0.26615,0.19873,-0.33845,0.19874,-0.257075,0.19877,-0.23340500000000003,0.19877,-0.24521499999999996,0.19871,-0.282175
0.21842,-0.300125,0.21842,-0.294625,0.2184,-0.2773,0.21842,-0.25632499999999997,0.21844,-0.2641,0.21844,-0.29435,0.21846,-0.26465,0.21842,-0.267825
0.23849,-0.28002499999999997,0.23849,-0.294225,0.23848,-0.2661,0.2385,-0.29685,0.23851,-0.25232499999999997,0.23855,-0.2994,0.23853,-0.279175,0.23852,-0.296875
0.25848,-0.28465,0.25848,-0.2908,0.25845,-0.253675,0.25848,-0.26037499999999997,0.25849,-0.312425,0.25849,-0.272425,0.25851,-0.2757,0.25852,-0.25625
0.2786,-0.291025,0.27858,-0.277175,0.2786,-0.283175,0.27864,-0.2704,0.27863,-0.26285,0.27866,-0.26805,0.27863,-0.24426250000000002,0.27864,-0.24995
0.29861,-0.302375,0.29856,-0.297275,0.29862,-0.26115,0.29861,-0.26337499999999997,0.2986,-0.251475,0.29864,-0.306175,0.29868,-0.256025,0.29867,-0.23823
0.31876,-0.33815,0.31876,-0.29495,0.31877,-0.81725,0.31873,-0.25177499999999997,0.31877,-0.33462499999999995,0.31883,-0.2754,0.3188,-0.2943,0.3188,-0.20671
