Pixel 1,Pixel 1,Pixel 2,Pixel 2,Pixel 3,Pixel 3,Pixel 4,Pixel 4,Pixel 5,Pixel 5,Pixel 6,Pixel 6,Pixel 7,Pixel 7,Pixel 8,Pixel 8
Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density
V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2
0.38293,-0.2065132743362832,0.38288,-0.205858407079646,0.38287,-0.205858407079646,0.38289,-0.2058938053097345,0.38291,-0.20638053097345133,0.38286,-0.2060796460176991,0.38289,-0.20650442477876105,0.38048,-0.003978938053097345
0.40301,-0.20533628318584068,0.40297,-0.20549557522123896,0.40294,-0.2053097345132743,0.40296,-0.20513274336283185,0.40298,-0.20553982300884954,0.40296,-0.20513274336283185,0.40297,-0.2056725663716814,0.40058,-0.0039654867256637165
0.42294,-0.2044513274336283,0.42292,-0.2047787610619469,0.42292,-0.20480530973451327,0.42294,-0.20376106194690263,0.42292,-0.20350442477876107,0.42292,-0.2042300884955752,0.42289,-0.20443362831858405,0.42053,-0.003970176991150442
0.44303,-0.2035575221238938,0.44302,-0.2031504424778761,0.44302,-0.2038318584070796,0.44302,-0.20369911504424779,0.44304,-0.20398230088495575,0.44299,-0.20367256637168143,0.44299,-0.2031504424778761,0.44063,-0.00396424778761062
0.46304,-0.203070796460177,0.46304,-0.2027079646017699,0.46307,-0.20298230088495575,0.46304,-0.20238938053097344,0.46304,-0.2023628318584071,0.463,-0.20264601769911506,0.46305,-0.20191150442477876,0.46066,-0.00396929203539823
0.4831,-0.20166371681415926,0.48306,-0.202141592920354,0.48308,-0.20233628318584068,0.48306,-0.20157522123893803,0.48305,-0.2011946902654867,0.48305,-0.20161946902654868,0.48304,-0.20163716814159294,0.48072,-0.003960176991150442
0.50315,-0.20151327433628316,0.50313,-0.20128318584070798,0.5031,-0.2009380530973451,0.50312,-0.2002389380530973,0.50314,-0.2000088495575221,0.50309,-0.2006371681415929,0.50309,-0.20039823008849555,0.5008,-0.003968318584070796
0.52349,-0.1991769911504425,0.52347,-0.19946017699115046,0.52345,-0.1995132743362832,0.52345,-0.19986725663716814,0.52349,-0.19976106194690263,0.52345,-0.19977876106194686,0.52349,-0.19988495575221238,0.52111,-0.0039603539823008845
0.54357,-0.1985575221238938,0.54352,-0.19858407079646015,0.54351,-0.19907964601769912,0.5435,-0.19825663716814163,0.54353,-0.1986725663716814,0.54349,-0.19838938053097344,0.5435,-0.19899115044247784,0.54121,-0.003967079646017699
0.56355,-0.19817699115044246,0.56348,-0.1977964601769911,0.56349,-0.19761061946902655,0.56348,-0.1970442477876106,0.56352,-0.19706194690265488,0.56348,-0.1974778761061947,0.5635,-0.19761061946902655,0.5612,-0.00395646017699115
0.58356,-0.1970442477876106,0.58356,-0.19687610619469023,0.58353,-0.19701769911504424,0.58349,-0.19571681415929204,0.58356,-0.19676991150442477,0.58356,-0.1967522123893805,0.58355,-0.19669911504424778,0.58125,-0.003954513274336283
0.60354,-0.19615044247787614,0.60353,-0.1960176991150442,0.60351,-0.1958938053097345,0.60354,-0.19579646017699112,0.60352,-0.19566371681415926,0.60352,-0.19524778761061948,0.60354,-0.19565486725663717,0.60125,-0.003948053097345133
0.62367,-0.19519469026548672,0.62364,-0.19476106194690265,0.62362,-0.19489380530973446,0.62362,-0.19446902654867254,0.62369,-0.19387610619469028,0.62363,-0.19510619469026547,0.62362,-0.19450442477876106,0.62136,-0.003943539823008849
0.64364,-0.19361946902654867,0.64359,-0.1939734513274336,0.64361,-0.193787610619469,0.6436,-0.19328318584070794,0.64364,-0.1926371681415929,0.64355,-0.19341592920353984,0.64358,-0.19371681415929204,0.64133,-0.003933008849557522
0.66372,-0.1924159292035398,0.66368,-0.1927079646017699,0.66367,-0.1923716814159292,0.66374,-0.19152212389380527,0.66372,-0.19220353982300883,0.66371,-0.1926283185840708,0.6637,-0.1924867256637168,0.66146,-0.003932389380530973
