Pixel 1,Pixel 1,Pixel 2,Pixel 2,Pixel 3,Pixel 3,Pixel 4,Pixel 4,Pixel 5,Pixel 5,Pixel 6,Pixel 6,Pixel 7,Pixel 7,Pixel 8,Pixel 8
0.17897,-5.696812749003984,0.17892,-5.697808764940239,0.17897,-5.695816733067729,0.17893,-5.697211155378486,0.17895,-5.697011952191235,0.17894,-5.696215139442231,0.17896,-5.694820717131474,0.17895,-5.692828685258965
0.19907,-5.6966135458167315,0.199,-5.694820717131474,0.19904,-5.696215139442231,0.19901,-5.698605577689243,0.19904,-5.697410358565737,0.19903,-5.694820717131474,0.19905,-5.695219123505976,0.199,-5.694422310756972
0.21876,-5.6938247011952186,0.21874,-5.694820717131474,0.21871,-5.694820717131474,0.21874,-5.69800796812749,0.21872,-5.693426294820717,0.21874,-5.695418326693227,0.21871,-5.693426294820717,0.21874,-5.694820717131474
0.23887,-5.695219123505976,0.23882,-5.696215139442231,0.23881,-5.695816733067729,0.23881,-5.6950199203187255,0.23877,-5.6920318725099595,0.23879,-5.69402390438247,0.23883,-5.692629482071713,0.23882,-5.691434262948207
0.25885,-5.695816733067729,0.25881,-5.697410358565737,0.25881,-5.696015936254979,0.25879,-5.696414342629482,0.25879,-5.695219123505976,0.25878,-5.693426294820717,0.2588,-5.693625498007968,0.25879,-5.692629482071713
0.27898,-5.695816733067729,0.27895,-5.695816733067729,0.27894,-5.694422310756972,0.27892,-5.695816733067729,0.27892,-5.693426294820717,0.27891,-5.691434262948207,0.27897,-5.693625498007968,0.27896,-5.690637450199204
0.29895,-5.691035856573705,0.29894,-5.690637450199204,0.29896,-5.693027888446215,0.29894,-5.693027888446215,0.29893,-5.692629482071713,0.29894,-5.688446215139443,0.29894,-5.688446215139443,0.29894,-5.689641434262947
0.31912,-5.685657370517928,0.31911,-5.688844621513944,0.31911,-5.689840637450199,0.31908,-5.687250996015935,0.31908,-5.687250996015935,0.31906,-5.687848605577689,0.31911,-5.687051792828686,0.3191,-5.687051792828686
0.33908,-5.67808764940239,0.33904,-5.678685258964143,0.33904,-5.6776892430278885,0.33904,-5.678685258964143,0.33907,-5.680677290836654,0.33906,-5.6782868525896415,0.33907,-5.675099601593625,0.33906,-5.676892430278884
0.35919,-5.65996015936255,0.35916,-5.664741035856574,0.35916,-5.660756972111553,0.35917,-5.666135458167331,0.35913,-5.664342629482071,0.35917,-5.661354581673307,0.35917,-5.659760956175298,0.35914,-5.6621513944223105
0.37915,-5.631075697211155,0.37915,-5.631872509960159,0.37919,-5.629880478087649,0.37916,-5.6350597609561754,0.37915,-5.631673306772908,0.37916,-5.62788844621514,0.37915,-5.627091633466136,0.37913,-5.629681274900397
0.39886,-5.574900398406374,0.39882,-5.572509960159362,0.39886,-5.572709163346613,0.39882,-5.574900398406374,0.39887,-5.570119521912351,0.39884,-5.570717131474104,0.39885,-5.568326693227092,0.39884,-5.570916334661353
0.41887,-5.456972111553785,0.41884,-5.456374501992031,0.41887,-5.4523904382470105,0.41886,-5.4541832669322705,0.41884,-5.454980079681275,0.41888,-5.453187250996016,0.41886,-5.451195219123506,0.41884,-5.452988047808765
0.43893,-5.232270916334661,0.43893,-5.234063745019921,0.43892,-5.233067729083665,0.43891,-5.235458167330677,0.4389,-5.230478087649403,0.43894,-5.226294820717131,0.43895,-5.229282868525895,0.43891,-5.232270916334661
0.45893,-4.847808764940239,0.45892,-4.845816733067729,0.45893,-4.844621513944223,0.45894,-4.843824701195219,0.45891,-4.843824701195219,0.45895,-4.8436254980079685,0.45895,-4.839840637450199,0.45895,-4.841235059760956
0.47898,-4.229482071713147,0.47895,-4.226294820717132,0.47897,-4.222509960159362,0.47896,-4.218525896414342,0.47896,-4.216533864541833,0.47897,-4.214143426294821,0.47895,-4.215338645418327,0.47896,-4.216932270916335
0.49898,-3.315737051792829,0.49896,-3.3131474103585656,0.499,-3.3071713147410358,0.49897,-3.3039840637450193,0.49897,-3.3019920318725102,0.499,-3.3013944223107567,0.49902,-3.300199203187251,0.49898,-3.302788844621514
0.51893,-2.099402390438247,0.51892,-2.095617529880478,0.51897,-2.086454183266932,0.51889,-2.087649402390438,0.51893,-2.0828685258964144,0.51892,-2.0840637450199204,0.51892,-2.0822709163346613,0.51892,-2.0842629482071713
0.53896,-0.5649601593625497,0.53894,-0.5578486055776892,0.53892,-0.5447011952191235,0.53891,-0.5438446215139442,0.53892,-0.5387649402390439,0.5389,-0.540597609561753,0.53892,-0.5382470119521912,0.53893,-0.5404183266932271
0.55882,1.289741035856574,0.55884,1.3006573705179283,0.55879,1.3127290836653387,0.55881,1.313824701195219,0.55878,1.3171513944223108,0.55878,1.317788844621514,0.55883,1.3186254980079681,0.55882,1.3175099601593625
0.57846,3.4735059760956175,0.57846,3.4882470119521907,0.57846,3.498804780876494,0.57843,3.503386454183267,0.57844,3.506374501992032,0.57845,3.5071713147410355,0.57846,3.5059760956175294,0.57844,3.5019920318725095
0.59824,6.092231075697211,0.59827,6.10996015936255,0.59827,6.120517928286853,0.59826,6.1280876494023895,0.59828,6.1304780876494025,0.59829,6.133266932270916,0.59829,6.129681274900398,0.59828,6.1264940239043835
,,,,,,,,,,,,,,,
Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s)
1.2599725723266602,0.5555676491492055,1.259878396987915,0.5556091775789965,1.2598786354064941,0.5556090724358923,1.2598814964294434,0.5556078107217457,1.269869089126587,0.5512379236520029,1.2698776721954346,0.5512341978497829,1.269876480102539,0.5512347153193017,1.2598772048950195,0.5556097032951145
